DrugId|Drugname|ShortTranslation
28103049198|Cardiostad|1/2 tablet daglig|S
28103049198|Cardiostad|1 tablet daglig|S
28103049898|Pinex Junior|1 rektal stikpille 4 gange daglig|S
28103049898|Pinex Junior|1 rektal stikpille 2 gange daglig|S
28103049898|Pinex Junior|1 rektal stikpille 3 gange daglig|S
28103049898|Pinex Junior|2 rektale stikpiller 3 gange daglig i endetarmen|S
28103050298|Bricanyl Turbuhaler|1 sug 4 gange daglig|S
28103050298|Bricanyl Turbuhaler|1 sug efter behov før anstrengelse|S
28103050298|Bricanyl Turbuhaler|1 sug 2 gange daglig|S
28103050298|Bricanyl Turbuhaler|1 sug efter behov ved anfald|S
28103052198|Actos|2 tabletter 1 gang daglig|S
28103052198|Actos|1 tablet daglig|S
28103052198|Actos|3 tabletter 1 gang daglig|S
28103052600|Lescol depot|1 tablet daglig|S
28103052600|Lescol depot|1 tablet aften|S
28103053898|Corodil|1 tablet 2 gange daglig|S
28103053898|Corodil|1 tablet daglig|S
28103053898|Corodil|2 tabletter 1 gang daglig|S
28103053898|Corodil|3 tabletter 1 gang daglig|S
28103054498|Pinex Junior|1 rektal stikpille 4 gange daglig|S
28103054498|Pinex Junior|1 rektal stikpille 2 gange daglig|S
28103054498|Pinex Junior|2 rektale stikpiller 3 gange daglig i endetarmen|S
28103054498|Pinex Junior|1 rektal stikpille 3 gange daglig|S
28103054598|Pinex|2 rektale stikpiller 3 gange daglig|S
28103054598|Pinex|2 rektale stikpiller 4 gange daglig|S
28103054598|Pinex|1 rektal stikpille 3 gange daglig|S
28103054598|Pinex|1 rektal stikpille 4 gange daglig|S
28103054698|Pinex|1 rektal stikpille 3 gange daglig|S
28103054698|Pinex|1 rektal stikpille 4 gange daglig|S
28103056398|Zymelin ukonserveret|1 pust 2 gange daglig i begge næsebor|S
28103056398|Zymelin ukonserveret|1 pust 3 gange daglig i begge næsebor|S
28103056498|Zymelin ukonserveret|1 pust 2 gange daglig i begge næsebor|S
28103056498|Zymelin ukonserveret|1 pust 3 gange daglig i begge næsebor|S
28103056998|Sifrol|1 tablet 3 gange daglig|S
28103056998|Sifrol|2 tabletter 3 gange daglig|S
28103056998|Sifrol|3 tabletter 3 gange daglig|S
28103056998|Sifrol|1 1/2 tabletter 3 gange daglig|S
28103056998|Sifrol|1 tablet før sengetid, 2-3 timer før virkning ønskes|S
28103065199|Bactroban|1 påsmøring 3 gange daglig|S
28103067699|Fem-Mono Retard|2 tabletter 1 gang daglig|S
28103067699|Fem-Mono Retard|1 1/2 tabletter 1 gang daglig|S
28103067699|Fem-Mono Retard|1/2 tablet daglig|S
28103067699|Fem-Mono Retard|1 tablet daglig|S
28103068999|Atenolol "Sandoz"|1/2 tablet daglig|S
28103068999|Atenolol "Sandoz"|1 tablet daglig|S
28103068999|Atenolol "Sandoz"|2 tabletter 1 gang daglig|S
28103069099|Atenolol "Sandoz"|1/2 tablet daglig|S
28103069099|Atenolol "Sandoz"|1 tablet daglig|S
28103070199|Keppra|1 1/2 tabletter 2 gange daglig|S
28103070199|Keppra|2 tabletter 2 gange daglig|S
28103070199|Keppra|1 tablet 2 gange daglig|S
28103070199|Keppra|3 tabletter 2 gange daglig|S
28103070299|Keppra|2 tabletter 2 gange daglig|S
28103070299|Keppra|1 tablet 2 gange daglig|S
28103070399|Keppra|1 1/2 tabletter 2 gange daglig|S
28103070399|Keppra|1 tablet 2 gange daglig|S
28103070399|Keppra|2 tabletter 2 gange daglig|S
28103071299|Benaday|1/2 tablet daglig|S
28103071299|Benaday|1/2 tablet 2 gange daglig|S
28103071299|Benaday|1 tablet daglig|S
28103074199|Mifegyne|3 tabletter 1 gang|S
28103076099|Evra|1 plaster daglig mandag i de første 3 uger, herefter 1 uges pause|S
28103076299|Xeloda|1 tablet 2 gange daglig|S
28103076299|Xeloda|2 tabletter 2 gange daglig|S
28103076499|Cifin|2 tabletter 1 gang|S
28103076499|Cifin|1 tablet 1 gang|S
28103076499|Cifin|3 tabletter 2 gange daglig|S
28103076499|Cifin|1 tablet 2 gange daglig|S
28103076499|Cifin|2 tabletter 2 gange daglig|S
28103076599|Cifin|1 tablet 1 gang|S
28103076599|Cifin|1 tablet 2 gange daglig|S
28103076699|Cifin|1 tablet 2 gange daglig|S
28103080599|Ciflox|3 dråber 2 gange daglig i begge ører|S
28103080599|Ciflox|3 dråber 2 gange daglig i højre øre|S
28103080599|Ciflox|3 dråber 2 gange daglig i det inficerede øre|S
28103080599|Ciflox|3 dråber 2 gange daglig i venstre øre|S
28103087699|Zyprexa Velotab|2 tabletter 1 gang daglig|S
28103087699|Zyprexa Velotab|1 tablet daglig|S
28103087799|Zyprexa Velotab|1 tablet daglig|S
28103087799|Zyprexa Velotab|2 tabletter 1 gang daglig|S
28103087799|Zyprexa Velotab|1 tablet 2 gange daglig|S
28103087899|Zyprexa Velotab|1 tablet 2 gange daglig|S
28103087899|Zyprexa Velotab|1 tablet daglig|S
28103087899|Zyprexa Velotab|2 tabletter 1 gang daglig|S
28103087999|Zyprexa Velotab|1 tablet 2 gange daglig|S
28103087999|Zyprexa Velotab|1 tablet daglig|S
28103087999|Zyprexa Velotab|2 tabletter 1 gang daglig|S
28103089399|Actos|1 tablet daglig|S
28103089999|Zymelin Menthol Ukonserveret|1 pust 2 gange daglig i begge næsebor|S
28103089999|Zymelin Menthol Ukonserveret|1 pust 3 gange daglig i begge næsebor|S
28103090099|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103090099|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103090099|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28103090099|Pulmicort Turbuhaler|2 sug 1 gang daglig|S
28103090099|Pulmicort Turbuhaler|3 sug 2 gange daglig|S
28103090099|Pulmicort Turbuhaler|1 sug daglig|S
28103090199|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28103090199|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103090199|Pulmicort Turbuhaler|1 sug daglig|S
28103090199|Pulmicort Turbuhaler|1 sug daglig|S
28103090199|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103090199|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28103090599|Trimonil Retard|1 tablet 3 gange daglig|S
28103090599|Trimonil Retard|1 tablet 2 gange daglig|S
28103090699|Trimonil Retard|1 tablet 3 gange daglig|S
28103090699|Trimonil Retard|1 tablet 2 gange daglig|S
28103097099|Aromasin|1 tablet daglig|S
28103097299|Enacodan|1/2 tablet daglig|S
28103097299|Enacodan|1 tablet daglig|S
28103097299|Enacodan|2 tabletter 1 gang daglig|S
28103097299|Enacodan|1 tablet 2 gange daglig|S
28103097399|Enacodan|1 tablet daglig|S
28103097399|Enacodan|1/2 tablet daglig|S
28103097399|Enacodan|1/2 tablet 2 gange daglig|S
28103097399|Enacodan|2 tabletter 1 gang daglig|S
28103097399|Enacodan|1 tablet 2 gange daglig|S
28103097499|Enacodan|1 tablet daglig|S
28103097499|Enacodan|1/2 tablet daglig|S
28103097499|Enacodan|1/2 tablet 2 gange daglig|S
28103097499|Enacodan|2 tabletter 1 gang daglig|S
28103097499|Enacodan|1 tablet 2 gange daglig|S
28103101199|Avelox|1 tablet daglig|S
28103101499|Hydrokortison "TAKEDA"|1 tablet daglig|S
28103101499|Hydrokortison "TAKEDA"|2 tabletter 1 gang daglig|S
28103105999|Moclostad|2 tabletter 2 gange daglig|S
28103105999|Moclostad|1 tablet 2 gange daglig|S
28103105999|Moclostad|1 tablet 3 gange daglig|S
28103105999|Moclostad|1 tablet daglig|S
28103106299|Loratadin "HEXAL"|1/2 tablet daglig|S
28103106299|Loratadin "HEXAL"|1 tablet daglig|S
28103106599|Diclon|1 tablet daglig|S
28103106599|Diclon|2 tabletter 1 gang daglig|S
28103106599|Diclon|1 tablet 2 gange daglig|S
28103106699|Diclon|1 tablet daglig|S
28103107699|Enacecor|1/2 tablet daglig|S
28103107699|Enacecor|1 tablet daglig|S
28103107699|Enacecor|2 tabletter 1 gang daglig|S
28103114899|Truxal|1 tablet 3 gange daglig|S
28103114899|Truxal|1 tablet 4 gange daglig|S
28103114899|Truxal|1 tablet 2 gange daglig|S
28103114999|Truxal|1 tablet 3 gange daglig|S
28103114999|Truxal|1 tablet 4 gange daglig|S
28103114999|Truxal|1 tablet 2 gange daglig|S
28103115099|Truxal|1 tablet 3 gange daglig|S
28103115099|Truxal|1 tablet 4 gange daglig|S
28103115099|Truxal|1 tablet 2 gange daglig|S
28103115799|Oxynorm|5 ml 4 gange daglig|S
28103115799|Oxynorm|10 ml 4 gange daglig|S
28103115899|Oxynorm|1/2 ml 2 gange daglig|S
28103115899|Oxynorm|1 ml 4 gange daglig|S
28103117299|Benylan|20 ml 4 gange daglig|S
28103117299|Benylan|10 ml efter behov, højst 5 gange daglig ved hoste|S
28103117299|Benylan|20 ml efter behov, højst 5 gange daglig|S
28103117299|Benylan|20 ml 3 gange daglig|S
28103117299|Benylan|10 ml 2 gange daglig|S
28103117299|Benylan|5 ml 3 gange daglig|S
28103117299|Benylan|5 ml 4 gange daglig|S
28103117299|Benylan|10 ml 4 gange daglig|S
28103120999|Aerius|1 tablet daglig|S
28103123599|Xeloda|3 tabletter 2 gange daglig|S
28103123599|Xeloda|5 tabletter mandag og torsdag hver uge|S
28103123599|Xeloda|4 tabletter 2 gange daglig|S
28103126299|Zyx mint|1 sugetablet efter behov, højst 3 gange daglig i højst 7 dage|S
28103126999|Celebra|1 kapsel daglig|S
28103126999|Celebra|2 kapsler 1 gang daglig|S
28103126999|Celebra|1 kapsel 2 gange daglig|S
28103127099|Celebra|2 kapsler 1 gang daglig|S
28103127099|Celebra|1 kapsel daglig|S
28103127099|Celebra|1 kapsel 2 gange daglig|S
28103128799|Vaniqa|1 påsmøring 2 gange daglig med mindst 8 timers interval|S
28103129499|Oxynorm|2 kapsler 4 gange daglig|S
28103129499|Oxynorm|1 kapsel 4 gange daglig|S
28103129599|Oxynorm|2 kapsler 4 gange daglig|S
28103129599|Oxynorm|1 kapsel 4 gange daglig|S
28103129699|Oxynorm|1 kapsel 4 gange daglig|S
28103131000|Panodil Zapp|2 tabletter 3 gange daglig|S
28103131000|Panodil Zapp|2 tabletter 4 gange daglig|S
28103131100|Indivina|1 tablet daglig|S
28103131200|Indivina|1 tablet daglig|S
28103131300|Indivina|1 tablet daglig|S
28103132300|Selo-zok|2 tabletter 1 gang daglig|S
28103132300|Selo-zok|2 tabletter morgen|S
28103134499|Trisequens|1 tablet daglig|S
28103134600|Timosan Depot|1 dråbe daglig i venstre øje|S
28103134600|Timosan Depot|1 dråbe daglig i højre øje|S
28103134600|Timosan Depot|1 dråbe daglig i begge øjne|S
28103134700|Zyban|1 tablet 2 gange daglig|S
28103134700|Zyban|1 tablet daglig|S
28103139399|Atrovent|3 pust 3 gange daglig i begge næsebor|S
28103139399|Atrovent|2 pust 3 gange daglig i begge næsebor|S
28103141000|Symbicort Turbuhaler|1 sug 2 gange daglig|S
28103141000|Symbicort Turbuhaler|1 sug daglig|S
28103141000|Symbicort Turbuhaler|2 sug 1 gang daglig|S
28103141000|Symbicort Turbuhaler|4 sug 2 gange daglig|S
28103141000|Symbicort Turbuhaler|2 sug 2 gange daglig|S
28103141000|Symbicort Turbuhaler|2 sug 2 gange daglig|S
28103143900|Diproderm|1 påsmøring morgen og aften|S
28103143900|Diproderm|1 påsmøring morgen|S
28103146400|Lamictal|2 tabletter 2 gange daglig|S
28103146400|Lamictal|1 tablet daglig|S
28103146400|Lamictal|4 tabletter 2 gange daglig|S
28103146400|Lamictal|3 tabletter 2 gange daglig|S
28103146400|Lamictal|1 tablet 2 gange daglig|S
28103146500|Furix|1 tablet daglig|S
28103146500|Furix|1 tablet 2 gange daglig|S
28103146500|Furix|1/2 tablet daglig|S
28103146500|Furix|1 tablet 3 gange daglig|S
28103146600|Zidoval|1 applikatordosis før sengetid|S
28103147200|Isotretinoin "Actavis"|2 kapsler 2 gange daglig til et måltid|S
28103147200|Isotretinoin "Actavis"|1 kapsel daglig til et måltid|S
28103147200|Isotretinoin "Actavis"|2 kapsler 1 gang daglig til et måltid|S
28103147200|Isotretinoin "Actavis"|1 kapsel 2 gange daglig til et måltid|S
28103148900|Nexium|2 tabletter 1 gang daglig|S
28103148900|Nexium|1 tablet 2 gange daglig|S
28103148900|Nexium|2 tabletter 2 gange daglig|S
28103148900|Nexium|1 tablet 2 gange daglig i 1 uge|S
28103148900|Nexium||S
28103148900|Nexium|2 tabletter 2 gange daglig|S
28103148900|Nexium|2 tabletter 1 gang daglig|S
28103148900|Nexium|1 tablet daglig|S
28103148900|Nexium|1 tablet 2 gange daglig|S
28103148900|Nexium|1 tablet daglig|S
28103149000|Nexium|1 tablet daglig|S
28103149000|Nexium|2 tabletter 1 gang daglig|S
28103149000|Nexium|1 tablet 2 gange daglig|S
28103149000|Nexium|1 tablet 2 gange daglig|S
28103149000|Nexium|1 tablet daglig|S
28103149300|Almogran|1 tablet efter behov ved anfald|S
28103150300|Seractiv|1 tablet 3 gange daglig|S
28103150300|Seractiv|1 tablet 2 gange daglig|S
28103150400|Seractiv|1 tablet 3 gange daglig|S
28103150400|Seractiv|1 tablet 2 gange daglig|S
28103152500|Casodex|1 tablet daglig|S
28103153100|Accutin|2 kapsler 2 gange daglig til et måltid|S
28103153100|Accutin|1 kapsel daglig til et måltid|S
28103153100|Accutin|1 kapsel 2 gange daglig til et måltid|S
28103153100|Accutin|2 kapsler 1 gang daglig til et måltid|S
28103153200|Accutin|2 kapsler 2 gange daglig til et måltid|S
28103153200|Accutin|1 kapsel daglig til et måltid|S
28103153200|Accutin|1 kapsel 2 gange daglig til et måltid|S
28103153200|Accutin|2 kapsler 1 gang daglig til et måltid|S
28103158600|Yasmin 28|1 tablet daglig|S
28103158600|Yasmin 28|1 tablet daglig i 3 uger, herefter en uges pause|S
28103158700|Yasmin|1 tablet daglig|S
28103158700|Yasmin|1 tablet daglig i 3 uger, herefter en uges pause|S
28103160200|Daivobet|1 påsmøring daglig|S
28103160200|Daivobet|1 påsmøring daglig|S
28103160800|Folimet|1 tablet daglig|S
28103160900|Protopic|1 påsmøring daglig|S
28103160900|Protopic|1 påsmøring 2 gange daglig|S
28103163100|Paroxetin "HEXAL"|3 tabletter 1 gang daglig|S
28103163100|Paroxetin "HEXAL"|2 tabletter morgen til morgenmaden|S
28103163100|Paroxetin "HEXAL"|1 tablet morgen til morgenmaden|S
28103163100|Paroxetin "HEXAL"|2,5 tabletter 1 gang daglig|S
28103163100|Paroxetin "HEXAL"|1 1/2 tabletter 1 gang daglig|S
28103163100|Paroxetin "HEXAL"|1/2 tablet daglig|S
28103163100|Paroxetin "HEXAL"|1 tablet daglig|S
28103163100|Paroxetin "HEXAL"|2 tabletter 1 gang daglig|S
28103164200|Diamicron Uno|3 tabletter morgen|S
28103164200|Diamicron Uno|4 tabletter morgen|S
28103164200|Diamicron Uno|1 tablet morgen|S
28103164200|Diamicron Uno|2 tabletter morgen|S
28103164400|Magnesia "medic"|2 tabletter 1 gang daglig|S
28103164400|Magnesia "medic"|1 tablet efter behov|S
28103164400|Magnesia "medic"|2 tabletter 2 gange daglig|S
28103168300|Trental|1 tablet 2 gange daglig|S
28103168300|Trental|1 tablet 3 gange daglig|S
28103168800|Xefo Rapid||S
28103168800|Xefo Rapid|1 tablet 2 gange daglig|S
28103169100|Atacand Zid 16 mg/12,5 mg|1/2 tablet daglig|S
28103169100|Atacand Zid 16 mg/12,5 mg|1 tablet daglig|S
28103169300|TrioBe|1 tablet daglig|S
28103169700|Ciloxan|1 stribe 5 gange daglig i begge øjne|S
28103170100|Zaditen|1 dråbe 2 gange daglig i venstre øje|S
28103170100|Zaditen|1 dråbe 2 gange daglig i begge øjne|S
28103170100|Zaditen|1 dråbe 2 gange daglig i højre øje|S
28103170200|Zaditen|1 dråbe 2 gange daglig i højre øje|S
28103170200|Zaditen|1 dråbe 2 gange daglig i venstre øje|S
28103170200|Zaditen|1 dråbe 2 gange daglig i begge øjne|S
28103170800|Delnil|1 inhalationskapsel efter behov før anstrengelse|S
28103170800|Delnil|2 inhalationskapsler 2 gange daglig|S
28103170800|Delnil|2 inhalationskapsler efter behov ved anfald|S
28103170800|Delnil|1 inhalationskapsel efter behov ved anfald|S
28103170800|Delnil|1 inhalationskapsel 2 gange daglig|S
28103171600|Budenofalk|1 kapsel 2 gange daglig 30 min før et måltid|S
28103171600|Budenofalk|1 kapsel morgen, middag og aften senest 30-60 min før et hovedmåltid|S
28103171600|Budenofalk|1 kapsel 3 gange daglig 30 min før et måltid|S
28103176100|Singulair|1 tyggetablet aften, 1 time før eller 2 timer efter et måltid|S
28103176100|Singulair|1 tyggetablet aften|S
28103176100|Singulair|1 tyggetablet daglig|S
28103176400|Protopic|1 påsmøring daglig|S
28103176400|Protopic|1 påsmøring 2 gange daglig|S
28103176800|Panodil|2 tabletter morgen, middag og aften|N
28103176800|Panodil|1 tablet morgen, middag og aften|N
28103179600|Symbicort Mite Turbuhaler|1 sug 2 gange daglig|S
28103179600|Symbicort Mite Turbuhaler|2 sug 2 gange daglig|S
28103179600|Symbicort Mite Turbuhaler|1 sug daglig|S
28103179600|Symbicort Mite Turbuhaler|4 sug 2 gange daglig|S
28103179600|Symbicort Mite Turbuhaler|2 sug 1 gang daglig|S
28103179600|Symbicort Mite Turbuhaler|2 sug 2 gange daglig|S
28103179700|Hydroxyurea "Medac"|Dosering efter skriftlig anvisning|S
28103180400|Seretide|1 pust 2 gange daglig|S
28103180500|Seretide|1 pust 2 gange daglig|S
28103182900|Tramadol "Actavis"|1 kapsel 3 gange daglig|N
28103182900|Tramadol "Actavis"|1 kapsel 4 gange daglig|N
28103182900|Tramadol "Actavis"|2 kapsler 3 gange daglig|N
28103182900|Tramadol "Actavis"|2 kapsler 4 gange daglig|N
28103183300|Flixotide|3 pust 2 gange daglig|S
28103183300|Flixotide|2 pust 2 gange daglig|S
28103183300|Flixotide|1 pust 2 gange daglig|S
28103183300|Flixotide|4 pust 2 gange daglig|S
28103185700|Diclofenac Rapid "Teva"|1 tablet daglig ved anfald|S
28103185700|Diclofenac Rapid "Teva"|1 tablet 2 gange daglig|S
28103185700|Diclofenac Rapid "Teva"|1 tablet 3 gange daglig|S
28103192400|Ciprofloxacin "Actavis"|2 tabletter 1 gang|S
28103192400|Ciprofloxacin "Actavis"|1 tablet 1 gang|S
28103192400|Ciprofloxacin "Actavis"|3 tabletter 2 gange daglig|S
28103192400|Ciprofloxacin "Actavis"|1 tablet 2 gange daglig|S
28103192400|Ciprofloxacin "Actavis"|2 tabletter 2 gange daglig|S
28103192500|Ciprofloxacin "Actavis"|1 tablet 1 gang|S
28103192500|Ciprofloxacin "Actavis"|1 tablet 2 gange daglig|S
28103194500|Bisoprolol "Actavis"|2 tabletter 1 gang daglig|S
28103194500|Bisoprolol "Actavis"|3 tabletter morgen|S
28103194500|Bisoprolol "Actavis"|1/2 tablet daglig|S
28103194500|Bisoprolol "Actavis"|1 1/2 tabletter morgen|S
28103194500|Bisoprolol "Actavis"|3 tabletter 1 gang daglig|S
28103194500|Bisoprolol "Actavis"|2 tabletter morgen|S
28103194500|Bisoprolol "Actavis"|1 tablet morgen|S
28103194500|Bisoprolol "Actavis"|1/2 tablet morgen|S
28103194500|Bisoprolol "Actavis"|1 tablet daglig|S
28103194600|Bisoprolol "Actavis"|1 tablet morgen|S
28103194600|Bisoprolol "Actavis"|1/2 tablet morgen|S
28103194600|Bisoprolol "Actavis"|1 1/2 tabletter 1 gang daglig|S
28103194600|Bisoprolol "Actavis"|1/2 tablet daglig|S
28103194600|Bisoprolol "Actavis"|1 tablet daglig|S
28103194600|Bisoprolol "Actavis"|2 tabletter 1 gang daglig|S
28103205300|Lumigan|1 dråbe daglig i højre øje|S
28103205300|Lumigan|1 dråbe daglig i begge øjne|S
28103205300|Lumigan|1 dråbe daglig i venstre øje|S
28103205500|Mycostatin|1 ml 4 gange daglig|S
28103205500|Mycostatin|10 ml 2 gange daglig|S
28103205500|Mycostatin|5 ml 3 gange daglig|S
28103206100|Neurontin|1 kapsel daglig|S
28103206100|Neurontin|3 kapsler 3 gange daglig|S
28103206100|Neurontin|1 kapsel 2 gange daglig|S
28103206100|Neurontin|2 kapsler 3 gange daglig|S
28103206100|Neurontin|1 kapsel 3 gange daglig|S
28103206300|Viscotears|1 dråbe 4 gange daglig i begge øjne|S
28103206300|Viscotears|1 dråbe 3 gange daglig i begge øjne|S
28103206300|Viscotears|1 dråbe efter behov|S
28103206400|Vfend|3 tabletter 2 gange daglig|S
28103206400|Vfend|1 tablet 2 gange daglig|S
28103206400|Vfend|2 tabletter 2 gange daglig|S
28103206500|Vfend|1 tablet 2 gange daglig|S
28103206800|Travatan|1 dråbe daglig i begge øjne|S
28103206800|Travatan|1 dråbe daglig i venstre øje|S
28103206800|Travatan|1 dråbe daglig i højre øje|S
28103208900|Fosamax Ugetablet|1 tablet mandag hver uge mindst ½ time før morgenmad|S
28103212400|Palladon|1 kapsel 6 gange daglig|S
28103212400|Palladon|1 kapsel 4 gange daglig|S
28103212500|Palladon|1 kapsel 6 gange daglig|S
28103212500|Palladon|1 kapsel 4 gange daglig|S
28103214600|Zoloft|1 tablet daglig|S
28103214600|Zoloft|2 tabletter 1 gang daglig|S
28103214600|Zoloft|2 tabletter 1 gang daglig|S
28103214600|Zoloft|3 tabletter 1 gang daglig|S
28103217000|Vepicombin Novum|1 tablet 2 gange daglig|S
28103217000|Vepicombin Novum|1 tablet 3 gange daglig|S
